DocEntry;DocNum;CardCode;CardName;GroupCode;GroupName;Country;CountryName;State1;StateName;City;DocDate;SlpCode;DocCur;DocRate;DocTotal;DocTotalFC;ItemCode;ItmsGrpCod;ItmsGrpNam;ItemName;Quantity;WhsCode;StockPrice;PriceBefDi;DiscPrcnt;Price;LineTotal
561;561;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Aug 19, 2014 12:00:00.0 AM;2;$;1;54,939.58;0;I00001;100;Items;Blu-Ray Disc 10-Pack;10;01;2.1;3.75;0;3.75;37.5
562;562;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Sep 23, 2014 12:00:00.0 AM;1;$;1;617.03;0;MRP_Item1;100;Items;MRP_Item1;19;01;14.48;30;0;30;570
563;563;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Sep 10, 2014 12:00:00.0 AM;1;$;1;129.9;0;MRP_Item1;100;Items;MRP_Item1;4;01;14.48;30;0;30;120
564;564;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 13, 2014 12:00:00.0 AM;1;EUR;1.3866;90;64.91;MRP_Item1;100;Items;MRP_Item1;3;01;14.48;30;0;30;90
565;565;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Sep 16, 2014 12:00:00.0 AM;1;$;1;0;0;MRP_Item1;100;Items;MRP_Item1;0;01;10;30;0;30;0
565;565;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Sep 16, 2014 12:00:00.0 AM;1;$;1;0;0;MRP_Item1;100;Items;MRP_Item1;0;01;10;30;0;30;0
566;566;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 19, 2014 12:00:00.0 AM;4;$;1;95.4;0;I00013;106;Storage;SDHC 64 GB CLASS 10;2;05;18.44;45;0;45;90
567;567;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 6, 2014 12:00:00.0 AM;1;$;1;238.5;0;I00013;106;Storage;SDHC 64 GB CLASS 10;5;05;18.44;45;0;45;225
568;568;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 16, 2014 12:00:00.0 AM;1;EUR;1.3866;585;421.9;I00013;106;Storage;SDHC 64 GB CLASS 10;13;05;18.44;45;0;45;585
569;569;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Sep 15, 2014 12:00:00.0 AM;5;$;1;159;0;I00013;106;Storage;SDHC 64 GB CLASS 10;4;05;18.44;37.5;0;37.5;150
570;570;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Sep 12, 2014 12:00:00.0 AM;5;$;1;33,270.75;0;I00009;100;Items;SLR PreciseShot PX1500;11;01;107.15;187.5;0;187.5;2,062.5
570;570;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Sep 12, 2014 12:00:00.0 AM;5;$;1;33,270.75;0;P10002;105;PC;PC - 12x core, 64GB, 5 x 150GB SSD;17;01;1,009.4;1,725;0;1,725;29,325
571;571;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 6, 2014 12:00:00.0 AM;4;$;1;18,502.04;0;MRP_Child1;100;Items;MRP_Child1;4;01;3.69;7.5;0;7.5;30
571;571;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 6, 2014 12:00:00.0 AM;4;$;1;18,502.04;0;C00001;100;Items;Motherboard BTX;17;01;288.92;600;0;600;10,200
571;571;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 6, 2014 12:00:00.0 AM;4;$;1;18,502.04;0;LM4029SB;100;Items;LeMon 4029 Printer System Board;6;01;72.86;150;0;150;900
571;571;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 6, 2014 12:00:00.0 AM;4;$;1;18,502.04;0;LM4029SB;100;Items;LeMon 4029 Printer System Board;20;01;72.86;150;0;150;3,000
571;571;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 6, 2014 12:00:00.0 AM;4;$;1;18,502.04;0;R00001;100;Items;Printer Paper A4 White;9;01;23.51;42.75;0;42.75;384.75
571;571;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 6, 2014 12:00:00.0 AM;4;$;1;18,502.04;0;MRP_Item4;100;Items;MRP_Item4;18;01;13.89;30;0;30;540
571;571;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 6, 2014 12:00:00.0 AM;4;$;1;18,502.04;0;A00002;113;Agro;IBM Infoprint 1222;8;01;145.69;300;0;300;2,400
572;572;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 13, 2014 12:00:00.0 AM;2;$;1;284.16;0;C00006;100;Items;Gigabit Network Card;14;01;10.22;18.75;0;18.75;262.5
573;573;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Sep 12, 2014 12:00:00.0 AM;3;$;1;123,115.5;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;13;01;217.57;375;0;375;4,875
573;573;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Sep 12, 2014 12:00:00.0 AM;3;$;1;123,115.5;0;P20001;104;Servers;4GB Memory Server;10;01;1,749.59;3,125;0;3,125;31,250
573;573;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Sep 12, 2014 12:00:00.0 AM;3;$;1;123,115.5;0;LM4029SB;100;Items;LeMon 4029 Printer System Board;16;01;72.86;125;0;125;2,000
573;573;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Sep 12, 2014 12:00:00.0 AM;3;$;1;123,115.5;0;C00011;100;Items;Memory DDR RAM 8GB;19;01;29.47;50;0;50;950
573;573;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Sep 12, 2014 12:00:00.0 AM;3;$;1;123,115.5;0;P20002;104;Servers;32GB Memory Server;11;01;1,918.89;3,750;0;3,750;41,250
573;573;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Sep 12, 2014 12:00:00.0 AM;3;$;1;123,115.5;0;P10003;105;PC;PC Set 1;15;01;1,257.63;2,175;0;2,175;32,625
574;574;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 23, 2014 12:00:00.0 AM;2;$;1;25,471.23;0;I00009;100;Items;SLR PreciseShot PX1500;18;01;107.15;187.5;0;187.5;3,375
574;574;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 23, 2014 12:00:00.0 AM;2;$;1;25,471.23;0;R00002;100;Items;Printer Paper A4 Recycled;18;01;2.24;3.75;0;3.75;67.5
574;574;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 23, 2014 12:00:00.0 AM;2;$;1;25,471.23;0;P20001;104;Servers;4GB Memory Server;3;01;1,749.59;3,125;0;3,125;9,375
574;574;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 23, 2014 12:00:00.0 AM;2;$;1;25,471.23;0;I00006;100;Items;J.B. Laptop Batteries X2 series;6;01;58.59;100;0;100;600
574;574;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 23, 2014 12:00:00.0 AM;2;$;1;25,471.23;0;I00005;100;Items;J.B. Laptop Batteries X1 series;10;01;61.01;112.5;0;112.5;1,125
574;574;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 23, 2014 12:00:00.0 AM;2;$;1;25,471.23;0;R00001;100;Items;Printer Paper A4 White;11;01;23.51;37.5;0;37.5;412.5
574;574;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 23, 2014 12:00:00.0 AM;2;$;1;25,471.23;0;C00010;100;Items;Mouse USB;3;01;14.07;25;0;25;75
574;574;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 23, 2014 12:00:00.0 AM;2;$;1;25,471.23;0;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;17;01;279.85;500;0;500;8,500
575;575;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 25, 2014 12:00:00.0 AM;4;$;1;43,089;0;LM4029APCD;100;Items;LeMon 4029 Printer AC Power Cord;16;01;3.73;7.5;0;7.5;120
575;575;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 25, 2014 12:00:00.0 AM;4;$;1;43,089;0;P20002;104;Servers;32GB Memory Server;7;01;1,918.89;4,500;0;4,500;31,500
575;575;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 25, 2014 12:00:00.0 AM;4;$;1;43,089;0;I00003;100;Items;USB Flashdrive 128GB;1;01;14.62;30;0;30;30
575;575;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 25, 2014 12:00:00.0 AM;4;$;1;43,089;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;20;01;217.57;450;0;450;9,000
576;576;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Sep 4, 2014 12:00:00.0 AM;1;$;1;17,536.5;0;I00003;100;Items;USB Flashdrive 128GB;15;01;14.62;30;0;30;450
576;576;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Sep 4, 2014 12:00:00.0 AM;1;$;1;17,536.5;0;I00010;100;Items;SLR M-CAM 40C;17;01;436.77;900;0;900;15,300
576;576;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Sep 4, 2014 12:00:00.0 AM;1;$;1;17,536.5;0;MRP_Item4;100;Items;MRP_Item4;15;01;13.89;30;0;30;450
577;577;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 8, 2014 12:00:00.0 AM;1;EUR;1.3866;32,509.5;23,445.48;LM4029MC;101;J.B. Printers;Memory Chip;18;01;37.52;75;0;75;1,350
577;577;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 8, 2014 12:00:00.0 AM;1;EUR;1.3866;32,509.5;23,445.48;C00006;100;Items;Gigabit Network Card;6;01;10.22;22.5;0;22.5;135
577;577;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 8, 2014 12:00:00.0 AM;1;EUR;1.3866;32,509.5;23,445.48;C00004;100;Items;Tower Case with Power supply;4;01;24.58;52.5;0;52.5;210
577;577;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 8, 2014 12:00:00.0 AM;1;EUR;1.3866;32,509.5;23,445.48;P20002;104;Servers;32GB Memory Server;5;01;1,918.89;4,500;0;4,500;22,500
577;577;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 8, 2014 12:00:00.0 AM;1;EUR;1.3866;32,509.5;23,445.48;C00009;100;Items;Keyboard Comfort USB;2;01;14.43;30;0;30;60
577;577;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 8, 2014 12:00:00.0 AM;1;EUR;1.3866;32,509.5;23,445.48;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;11;01;362.76;750;0;750;8,250
577;577;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 8, 2014 12:00:00.0 AM;1;EUR;1.3866;32,509.5;23,445.48;I00001;100;Items;Blu-Ray Disc 10-Pack;1;01;2.11;4.5;0;4.5;4.5
578;578;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 23, 2014 12:00:00.0 AM;1;EUR;1.3866;29,280;21,116.4;LM4029ACA;100;Items;LeMon 4029 Printer AC Adapter;12;01;7.17;15;0;15;180
578;578;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 23, 2014 12:00:00.0 AM;1;EUR;1.3866;29,280;21,116.4;P10004;100;Items;PC Set 2;9;01;1,149.22;2,820;0;2,820;25,380
578;578;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 23, 2014 12:00:00.0 AM;1;EUR;1.3866;29,280;21,116.4;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;5;01;279.85;600;0;600;3,000
578;578;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Sep 23, 2014 12:00:00.0 AM;1;EUR;1.3866;29,280;21,116.4;I00004;100;Items;USB Flashdrive 256GB;16;01;22.08;45;0;45;720
579;579;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Sep 9, 2014 12:00:00.0 AM;2;EUR;1.3866;63,308.5;45,657.37;P20002;104;Servers;32GB Memory Server;14;01;1,918.89;3,750;0;3,750;52,500
579;579;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Sep 9, 2014 12:00:00.0 AM;2;EUR;1.3866;63,308.5;45,657.37;I00013;106;Storage;SDHC 64 GB CLASS 10;0;05;17.37;37.5;0;37.5;0
579;579;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Sep 9, 2014 12:00:00.0 AM;2;EUR;1.3866;63,308.5;45,657.37;LM4029;100;Items;LeMon 4029 Printer;17;01;171.8;300;0;300;5,100
579;579;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Sep 9, 2014 12:00:00.0 AM;2;EUR;1.3866;63,308.5;45,657.37;MRP_Item4;100;Items;MRP_Item4;7;01;13.89;25;0;25;175
579;579;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Sep 9, 2014 12:00:00.0 AM;2;EUR;1.3866;63,308.5;45,657.37;C00010;100;Items;Mouse USB;6;01;14.07;25;0;25;150
579;579;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Sep 9, 2014 12:00:00.0 AM;2;EUR;1.3866;63,308.5;45,657.37;I00005;100;Items;J.B. Laptop Batteries X1 series;16;01;61.01;112.5;0;112.5;1,800
580;580;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 4, 2014 12:00:00.0 AM;1;$;1;36,632.01;0;MRP_Item5;100;Items;MRP_Item5;8;01;14.35;30;0;30;240
580;580;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 4, 2014 12:00:00.0 AM;1;$;1;36,632.01;0;P20002;104;Servers;32GB Memory Server;2;01;1,918.89;4,500;0;4,500;9,000
580;580;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 4, 2014 12:00:00.0 AM;1;$;1;36,632.01;0;C00010;100;Items;Mouse USB;7;01;14.07;30;0;30;210
580;580;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 4, 2014 12:00:00.0 AM;1;$;1;36,632.01;0;C00002;100;Items;Motherboard MicroATX;14;01;212.66;450;0;450;6,300
580;580;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 4, 2014 12:00:00.0 AM;1;$;1;36,632.01;0;I00005;100;Items;J.B. Laptop Batteries X1 series;12;01;61.01;135;0;135;1,620
580;580;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 4, 2014 12:00:00.0 AM;1;$;1;36,632.01;0;LM4029;100;Items;LeMon 4029 Printer;8;01;171.8;360;0;360;2,880
580;580;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 4, 2014 12:00:00.0 AM;1;$;1;36,632.01;0;C00007;100;Items;Hard Disk 3TB;19;01;359.62;750;0;750;14,250
580;580;C20000;Maxi-Teq;103;Distributors;US;USA;PA;Pennsylvania;Northampton;Sep 4, 2014 12:00:00.0 AM;1;$;1;36,632.01;0;I00001;100;Items;Blu-Ray Disc 10-Pack;13;01;2.11;4.5;0;4.5;58.5
581;581;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 14, 2014 12:00:00.0 AM;4;$;1;5,247;0;C00002;100;Items;Motherboard MicroATX;2;01;212.66;450;0;450;900
581;581;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 14, 2014 12:00:00.0 AM;4;$;1;5,247;0;C00003;100;Items;Quadcore CPU 3.4 GHz;15;01;93.18;195;0;195;2,925
581;581;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 14, 2014 12:00:00.0 AM;4;$;1;5,247;0;I00003;100;Items;USB Flashdrive 128GB;5;01;14.62;30;0;30;150
581;581;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 14, 2014 12:00:00.0 AM;4;$;1;5,247;0;MRP_Item2;100;Items;MRP_Item2;4;01;15.04;30;0;30;120
581;581;C23900;Parameter Technology;106;High Tech;US;USA;PA;Pennsylvania;Philadelphia;Sep 14, 2014 12:00:00.0 AM;4;$;1;5,247;0;R00001;100;Items;Printer Paper A4 White;20;01;23.51;42.75;0;42.75;855
582;582;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Sep 12, 2014 12:00:00.0 AM;5;$;1;10,806.7;0;C00001;100;Items;Motherboard BTX;16;01;288.92;500;0;500;8,000
582;582;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Sep 12, 2014 12:00:00.0 AM;5;$;1;10,806.7;0;I00011;100;Items;KG USB Travel Hub;8;01;8.48;15;0;15;120
582;582;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Sep 12, 2014 12:00:00.0 AM;5;$;1;10,806.7;0;MRP_Child1;100;Items;MRP_Child1;12;01;3.69;6.25;0;6.25;75
582;582;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Sep 12, 2014 12:00:00.0 AM;5;$;1;10,806.7;0;C00001;100;Items;Motherboard BTX;4;01;288.92;500;0;500;2,000
582;582;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Sep 12, 2014 12:00:00.0 AM;5;$;1;10,806.7;0;I00013;106;Storage;SDHC 64 GB CLASS 10;0;05;17.37;37.5;0;37.5;0
583;583;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 4, 2014 12:00:00.0 AM;2;$;1;14,992.63;0;C00003;100;Items;Quadcore CPU 3.4 GHz;10;01;93.18;162.5;0;162.5;1,625
583;583;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 4, 2014 12:00:00.0 AM;2;$;1;14,992.63;0;C00014;103;Accessories;Case;19;01;49.77;87.5;0;87.5;1,662.5
583;583;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 4, 2014 12:00:00.0 AM;2;$;1;14,992.63;0;P20001;104;Servers;4GB Memory Server;3;01;1,749.59;3,125;0;3,125;9,375
583;583;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 4, 2014 12:00:00.0 AM;2;$;1;14,992.63;0;I00004;100;Items;USB Flashdrive 256GB;5;01;22.08;37.5;0;37.5;187.5
583;583;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Sep 4, 2014 12:00:00.0 AM;2;$;1;14,992.63;0;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;2;01;279.85;500;0;500;1,000
584;584;C25000;Star Company;106;High Tech;SK;Slovakia;?;?;Bratislava;Oct 12, 2014 12:00:00.0 AM;1;EUR;1.3866;210;151.45;MRP_Item1;100;Items;MRP_Item1;7;01;15.24;30;0;30;210
585;585;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Oct 6, 2014 12:00:00.0 AM;1;$;1;357.23;0;MRP_Item1;100;Items;MRP_Item1;2;01;15.25;30;0;30;60
585;585;C26000;River Inc;106;High Tech;US;USA;?;?;NY;Oct 6, 2014 12:00:00.0 AM;1;$;1;357.23;0;MRP_Item1;100;Items;MRP_Item1;9;01;15.24;30;0;30;270
586;586;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Oct 24, 2014 12:00:00.0 AM;5;$;1;397.5;0;I00013;106;Storage;SDHC 64 GB CLASS 10;10;05;21.89;37.5;0;37.5;375
587;587;C50000;ADA Technologies;103;Distributors;US;USA;NH;New Hampshire;Dover;Oct 25, 2014 12:00:00.0 AM;2;EUR;1.3866;159;114.67;I00013;106;Storage;SDHC 64 GB CLASS 10;4;05;21.89;37.5;0;37.5;150
588;588;C42000;Mashina Corporation;103;Distributors;US;USA;OH;Ohio;Dayton;Oct 23, 2014 12:00:00.0 AM;5;$;1;437.25;0;I00013;106;Storage;SDHC 64 GB CLASS 10;11;05;21.89;37.5;0;37.5;412.5
589;589;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Oct 26, 2014 12:00:00.0 AM;3;$;1;4,932.25;0;C00010;100;Items;Mouse USB;6;01;14.07;25;0;25;150
589;589;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Oct 26, 2014 12:00:00.0 AM;3;$;1;4,932.25;0;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;7;01;363.4;625;0;625;4,375
590;590;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Oct 17, 2014 12:00:00.0 AM;2;$;1;11,366.25;0;A00003;101;J.B. Printers;J.B. Officeprint 1186;3;01;217.59;375;0;375;1,125
590;590;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Oct 17, 2014 12:00:00.0 AM;2;$;1;11,366.25;0;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;15;01;363.4;625;0;625;9,375
591;591;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Oct 16, 2014 12:00:00.0 AM;4;CAN;0.818438;160,742.75;196,401.87;LM4029ACA;100;Items;LeMon 4029 Printer AC Adapter;3;01;7.16;17.5;0;17.5;52.5
591;591;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Oct 16, 2014 12:00:00.0 AM;4;CAN;0.818438;160,742.75;196,401.87;A00004;102;Rainbow Printers;Rainbow Color Printer 5.0;10;01;363.4;875;0;875;8,750
591;591;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Oct 16, 2014 12:00:00.0 AM;4;CAN;0.818438;160,742.75;196,401.87;MRP_BOM;100;Items;MRP_BOM;2;01;18.54;43.75;0;43.75;87.5
591;591;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Oct 16, 2014 12:00:00.0 AM;4;CAN;0.818438;160,742.75;196,401.87;C00008;100;Items;Computer Monitor 24" HDMI;3;01;143.12;350;0;350;1,050
591;591;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Oct 16, 2014 12:00:00.0 AM;4;CAN;0.818438;160,742.75;196,401.87;C00005;100;Items;WLAN Card;8;01;43.12;105;0;105;840
591;591;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Oct 16, 2014 12:00:00.0 AM;4;CAN;0.818438;160,742.75;196,401.87;P20002;104;Servers;32GB Memory Server;16;01;2,266.51;5,250;0;5,250;84,000
591;591;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Oct 16, 2014 12:00:00.0 AM;4;CAN;0.818438;160,742.75;196,401.87;P10004;100;Items;PC Set 2;20;01;1,149.22;3,290;0;3,290;65,800
591;591;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Oct 16, 2014 12:00:00.0 AM;4;CAN;0.818438;160,742.75;196,401.87;I00007;100;Items;Rainbow Printer 9.5 Inkjet Cartridge;1;01;20.39;49;0;49;49
591;591;C70000;Aquent Systems;104;Small Accounts;CA;Canada;QC;Québec;Montreal;Oct 16, 2014 12:00:00.0 AM;4;CAN;0.818438;160,742.75;196,401.87;MRP_Child1;100;Items;MRP_Child1;13;01;3.87;8.75;0;8.75;113.75
592;592;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Oct 22, 2014 12:00:00.0 AM;5;CAN;0.818438;34,764;42,476.04;C00006;100;Items;Gigabit Network Card;6;01;10.2;22.5;0;22.5;135
592;592;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Oct 22, 2014 12:00:00.0 AM;5;CAN;0.818438;34,764;42,476.04;C00005;100;Items;WLAN Card;4;01;43.12;90;0;90;360
592;592;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Oct 22, 2014 12:00:00.0 AM;5;CAN;0.818438;34,764;42,476.04;P20002;104;Servers;32GB Memory Server;6;01;2,266.51;4,500;0;4,500;27,000
592;592;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Oct 22, 2014 12:00:00.0 AM;5;CAN;0.818438;34,764;42,476.04;C00009;100;Items;Keyboard Comfort USB;2;01;14.43;30;0;30;60
592;592;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Oct 22, 2014 12:00:00.0 AM;5;CAN;0.818438;34,764;42,476.04;A00005;102;Rainbow Printers;Rainbow Color Printer 7.5;12;01;281.25;600;0;600;7,200
592;592;C60000;SG Electronics;108;Production;CA;Canada;ON;Ontario;Toronto;Oct 22, 2014 12:00:00.0 AM;5;CAN;0.818438;34,764;42,476.04;I00001;100;Items;Blu-Ray Disc 10-Pack;2;01;2.11;4.5;0;4.5;9
593;593;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Oct 8, 2014 12:00:00.0 AM;3;$;1;51,557;0;I00002;100;Items;Blu-Ray DL Disc 10-Pack;17;01;8.65;15;0;15;255
593;593;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Oct 8, 2014 12:00:00.0 AM;3;$;1;51,557;0;P10004;100;Items;PC Set 2;20;01;1,149.22;2,350;0;2,350;47,000
593;593;C40000;Earthshaker Corporation;102;Large Accounts;US;USA;CA;California;Irvine;Oct 8, 2014 12:00:00.0 AM;3;$;1;51,557;0;I00001;100;Items;Blu-Ray Disc 10-Pack;12;01;2.11;3.75;0;3.75;45
594;594;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Oct 12, 2014 12:00:00.0 AM;2;$;1;8,186.41;0;A00001;103;Accessories;IBM Infoprint 1312;14;01;298.64;500;0;500;7,000
594;594;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Oct 12, 2014 12:00:00.0 AM;2;$;1;8,186.41;0;I00005;100;Items;J.B. Laptop Batteries X1 series;1;01;61.12;112.5;0;112.5;112.5
594;594;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Oct 12, 2014 12:00:00.0 AM;2;$;1;8,186.41;0;LM4029D;100;Items;LeMon 4029 500 sheet paper drawer;10;01;23.9;43.75;0;43.75;437.5
594;594;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Oct 12, 2014 12:00:00.0 AM;2;$;1;8,186.41;0;MRP_Child1;100;Items;MRP_Child1;2;01;3.87;6.25;0;6.25;12.5
595;595;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Oct 13, 2014 12:00:00.0 AM;2;$;1;77,788.45;0;P10001;105;PC;PC - 8x core, DDR 32GB, 2TB HDD;11;01;1,053.54;1,800;0;1,800;19,800
595;595;C30000;Microchips;102;Large Accounts;US;USA;NY;New York;Bronx;Oct 13, 2014 12:00:00.0 AM;2;$;1;77,788.45;0;LM4029PS;100;Items;LeMon 4029 Printer Power Supply;13;01;14.63;25;0;25;325
